rainfall_mm,temperature_c,soil_ph,soil_moisture_pct,fertilizer_kg_per_hectare,irrigation_level_pct,yield_tons_per_hectare
1349.1,23.0,6.29,55.4,145.0,72.0,4.61
923.2,34.6,6.89,30.4,6.1,60.4,4.9
785.6,19.6,7.13,77.0,67.9,24.1,5.58
1068.8,24.0,8.37,46.7,68.6,46.6,5.64
852.7,36.4,6.62,26.7,38.7,61.8,5.13
852.4,25.8,5.66,37.3,43.7,54.4,4.99
527.1,21.4,7.18,40.8,128.8,17.8,5.49
858.5,29.1,7.99,81.2,26.4,9.0,4.68
1058.9,25.6,6.24,31.7,164.1,49.0,5.17
591.0,23.8,7.17,43.3,181.3,6.4,5.15
1156.1,22.5,7.48,36.9,84.1,79.6,5.44
777.1,41.8,7.31,52.5,118.6,43.3,4.25
578.1,26.7,6.6,37.2,75.9,89.7,5.97
1049.4,18.4,5.94,27.9,59.6,66.0,5.5
728.3,35.5,6.43,42.1,272.1,35.1,5.24
989.9,31.1,6.87,40.5,26.6,16.1,5.37
727.1,24.2,7.23,36.1,13.4,40.0,5.83
785.0,23.3,6.77,36.9,27.1,47.7,5.44
923.4,31.4,6.2,62.8,76.3,39.4,5.89
872.7,26.8,6.94,40.2,16.4,82.9,5.71
301.1,18.4,7.19,28.0,191.6,69.6,4.41
519.7,36.9,6.8,38.1,42.3,63.9,5.06
1032.4,25.8,5.83,45.8,151.7,53.9,5.45
767.0,35.5,6.35,25.0,22.9,46.2,5.5
669.1,34.4,7.26,69.4,30.1,58.9,4.82
460.4,23.0,5.39,58.0,4.9,85.7,5.44
530.1,33.2,4.83,66.5,23.8,44.8,4.85
294.6,24.7,7.71,50.9,53.9,70.9,4.78
774.7,18.7,6.91,13.6,233.7,60.9,5.5
650.4,25.9,6.99,68.0,39.4,49.5,5.65
558.4,30.0,5.64,32.0,81.7,39.2,4.56
783.0,25.7,7.09,33.3,44.6,68.4,5.77
891.0,26.5,6.72,47.3,3.8,38.2,5.09
1323.3,33.7,5.23,65.7,56.0,34.7,4.24
422.0,28.5,7.64,60.8,5.5,28.6,4.54
1089.8,23.8,6.63,58.6,172.1,68.7,5.45
1043.3,31.5,6.18,40.3,111.9,39.6,5.05
605.2,29.0,6.2,40.1,38.1,68.0,5.56
850.8,15.4,4.89,50.2,81.8,24.8,4.92
685.6,30.1,6.97,43.0,9.5,64.9,5.43
846.4,30.0,6.71,58.3,97.0,65.4,5.68
1177.3,28.1,6.34,57.5,138.4,59.6,4.96
951.4,32.5,7.52,53.9,138.0,33.6,5.35
927.2,24.6,5.39,7.1,26.8,79.3,5.08
692.4,29.7,6.02,46.9,24.5,34.4,5.74
429.0,20.2,5.82,43.4,59.0,36.1,5.32
747.9,30.0,6.28,47.5,274.8,81.1,5.6
1101.7,37.8,6.55,33.7,202.6,51.1,4.94
418.2,23.0,6.84,25.1,35.7,23.9,4.75
536.2,24.2,6.22,51.9,121.1,22.9,5.23
831.6,24.4,5.8,39.7,203.4,49.5,5.96
553.8,28.6,7.85,53.6,24.2,18.2,5.24
601.9,22.7,8.43,34.9,141.9,72.8,4.68
694.1,30.1,6.61,66.2,24.9,63.5,5.8
458.6,32.2,5.89,60.0,33.6,38.4,5.09
556.5,30.7,7.68,49.5,17.7,27.9,5.06
975.9,19.2,5.34,41.8,56.6,25.6,5.04
473.2,33.0,6.23,57.8,148.3,61.5,5.37
400.5,32.7,5.94,50.9,60.1,20.1,4.51
642.5,32.2,5.57,48.6,10.5,59.3,5.63
983.0,29.9,6.28,60.6,23.2,49.7,5.65
750.8,29.1,5.81,66.4,66.2,19.1,5.54
683.9,33.2,6.51,26.2,70.0,96.3,5.27
811.1,37.6,6.52,29.2,68.8,27.5,5.17
363.6,23.2,6.0,33.3,6.4,27.9,4.81
923.7,33.4,6.2,22.5,112.1,77.0,5.37
895.9,27.6,6.32,44.1,192.1,48.0,6.02
697.7,27.4,7.15,54.0,57.2,31.8,5.47
1051.5,20.3,6.38,44.7,101.5,59.8,5.0
518.1,26.6,7.16,37.0,196.3,60.8,5.08
1082.0,23.0,6.97,61.9,82.3,84.6,5.57
838.6,25.7,6.96,47.1,89.7,10.4,6.16
715.9,22.5,7.61,50.1,102.2,37.2,5.39
795.0,25.8,5.6,62.3,24.1,17.7,5.23
773.2,26.0,6.12,43.2,69.9,51.8,5.87
1105.1,28.5,7.91,75.9,147.7,10.7,5.09
530.8,19.9,6.29,38.3,28.1,42.9,5.28
609.4,20.8,4.25,75.0,182.0,64.5,5.44
1059.1,29.8,6.34,30.4,77.5,38.7,5.31
651.1,24.0,6.61,52.8,44.0,47.2,5.65
1025.1,33.4,4.41,35.4,78.1,48.8,4.6
1224.9,29.1,7.57,61.8,41.1,22.4,4.52
699.6,31.0,5.93,37.8,145.6,31.8,6.02
970.3,35.1,6.76,49.4,52.7,10.1,5.24
511.6,26.5,6.32,35.2,185.2,54.0,5.64
988.7,25.1,5.47,59.1,57.0,57.8,5.27
849.9,32.4,5.64,35.2,86.4,25.4,5.2
918.3,30.5,5.75,70.3,350.0,51.3,5.41
638.6,27.1,7.37,30.1,12.7,24.7,4.72
384.7,35.0,6.38,24.8,106.8,5.6,4.38
925.8,26.9,6.08,59.3,12.0,70.5,5.44
284.1,28.2,5.75,36.1,146.0,36.4,4.63
720.7,28.1,7.46,44.9,72.6,39.0,5.95
1035.3,23.3,7.67,40.2,222.7,50.0,5.43
848.0,28.4,7.45,25.3,160.8,14.3,5.98
1287.1,35.0,6.89,43.8,6.2,65.7,4.3
1056.3,30.2,6.73,64.0,11.8,66.8,5.64
636.5,28.2,5.53,60.0,73.5,30.6,5.16
806.8,27.2,6.3,48.5,58.4,45.8,6.09
788.2,29.7,5.95,61.7,14.8,46.5,5.27
404.5,31.7,5.04,29.1,11.1,9.7,4.12
564.9,31.0,7.35,40.1,66.4,39.9,5.28
659.8,26.3,5.94,50.9,4.0,16.1,5.09
290.9,29.6,7.46,43.0,165.5,42.8,4.73
811.9,30.4,7.21,41.3,131.6,13.8,5.89
737.7,23.0,6.95,27.0,123.1,62.3,5.94
381.8,28.8,6.99,13.8,1.3,62.1,4.48
901.1,17.2,6.01,57.3,3.9,44.0,5.59
979.0,30.4,7.99,48.6,63.9,42.9,5.47
856.8,31.3,6.53,58.5,350.0,67.4,5.86
719.0,31.7,6.74,38.4,33.5,53.2,5.42
947.9,26.0,5.98,34.3,33.8,13.0,5.15
970.1,29.5,5.76,45.1,11.5,65.4,5.1
876.9,35.1,6.88,57.8,89.8,48.3,5.25
593.8,35.1,6.67,41.5,83.2,13.8,4.8
869.2,27.9,5.87,57.0,8.5,63.8,5.19
1098.9,28.7,5.35,29.9,50.4,37.1,4.81
650.8,33.6,5.48,42.6,88.0,25.2,5.61
1324.5,20.5,7.46,43.9,54.4,12.9,4.01
668.6,26.4,6.01,63.4,89.8,74.7,6.03
808.1,34.7,6.23,48.1,135.5,74.1,5.42
631.9,32.9,7.66,71.2,92.6,53.8,5.36
855.8,29.8,5.6,24.8,76.6,73.8,5.36
364.4,20.5,5.92,46.9,153.7,46.5,5.03
663.5,27.8,5.88,47.7,184.7,69.9,6.57
527.0,25.1,7.79,54.3,39.4,77.5,5.12
833.8,29.7,8.09,32.8,15.2,10.1,5.08
1048.6,24.0,7.1,70.3,136.2,26.9,5.11
961.5,22.9,7.13,45.2,19.2,33.2,5.75
207.1,17.7,6.04,28.7,211.6,29.0,4.41
1310.5,34.1,8.06,44.8,1.9,39.7,3.56
873.8,26.0,6.71,40.3,203.3,25.4,5.81
605.9,28.8,7.18,86.7,71.2,79.1,5.51
839.3,28.0,6.42,60.7,119.2,39.1,5.82
844.0,22.7,6.29,45.7,40.7,28.5,5.34
633.3,21.7,7.83,43.3,350.0,18.7,5.34
849.5,23.0,6.93,59.3,20.7,26.7,5.15
648.1,24.4,7.66,60.0,24.6,48.0,5.74
698.9,29.8,6.7,5.0,4.2,40.7,5.23
628.4,24.0,5.82,54.6,225.7,48.0,6.32
441.8,36.7,6.03,45.4,48.7,5.4,4.16
836.5,33.1,6.58,25.3,89.9,62.6,5.59
946.3,32.0,6.0,58.2,93.0,66.9,5.62
928.7,27.4,5.61,78.7,166.0,76.6,5.84
1005.0,35.6,7.46,53.4,87.5,70.8,5.38
881.1,26.9,6.06,61.5,66.0,44.2,6.65
666.8,27.8,6.61,72.1,99.1,92.5,6.74
1009.9,28.8,6.74,32.5,111.2,9.8,5.56
460.6,31.5,6.03,17.1,16.5,30.1,5.15
574.8,31.2,7.66,54.9,9.3,71.8,4.91
558.9,25.6,5.61,41.3,6.2,43.6,5.19
1070.0,25.3,6.71,24.4,37.5,82.5,5.11
1035.7,31.2,6.7,43.8,55.1,45.7,5.41
921.8,31.6,6.46,55.9,76.5,30.5,5.67
1068.0,26.0,5.46,42.8,253.7,38.8,6.25
580.2,20.1,7.2,33.2,32.1,93.5,5.14
887.1,27.0,7.09,41.6,114.5,54.0,6.21
768.7,31.1,5.96,44.7,60.6,46.5,5.46
1011.7,37.0,7.07,16.1,19.9,53.3,4.47
771.2,22.0,6.8,42.9,76.4,45.5,5.68
703.8,25.9,5.48,24.8,273.3,32.5,6.32
935.2,26.1,5.82,54.9,10.6,62.0,4.92
1019.0,34.8,7.41,21.6,56.6,82.3,5.19
632.9,27.8,6.75,60.2,4.2,33.4,5.68
784.7,23.5,6.05,38.9,31.0,50.6,5.35
535.4,30.8,5.81,36.9,77.5,9.6,5.34
175.5,26.0,6.09,49.4,147.1,10.3,3.83
850.1,21.9,6.14,32.0,104.8,27.7,6.28
952.2,23.5,5.82,49.2,49.7,47.9,5.21
865.5,36.7,5.11,34.0,191.9,46.9,5.39
312.6,29.9,7.41,36.6,28.8,62.9,4.32
712.3,28.5,7.28,51.1,112.2,73.2,5.78
245.4,26.8,5.48,27.9,51.4,50.6,4.1
1142.4,29.5,6.61,26.0,183.1,55.1,5.61
528.5,29.4,5.78,48.7,127.7,35.6,5.48
1113.9,29.5,6.29,44.6,185.4,64.7,5.06
1036.5,28.6,6.22,47.5,19.3,25.6,5.37
574.9,32.3,6.16,49.9,88.2,54.7,5.49
516.8,28.1,8.1,45.9,107.3,60.1,5.63
887.6,23.1,6.15,54.1,108.5,48.7,5.92
588.9,24.9,5.85,46.5,56.1,85.2,5.18
825.6,18.1,5.89,14.9,0.9,43.8,5.45
679.3,38.1,7.34,18.8,24.2,57.7,5.04
354.7,32.3,5.18,73.9,31.2,72.5,4.57
242.4,23.8,5.89,45.0,152.9,49.1,4.59
856.7,26.6,7.66,59.3,147.1,49.6,5.91
659.6,24.8,6.7,39.8,8.8,65.7,5.88
661.7,35.7,6.65,44.1,239.4,58.8,5.89
974.0,20.9,8.21,38.2,16.1,33.2,5.29
1093.4,28.6,6.7,82.0,42.8,90.2,5.41
731.9,27.5,5.93,48.8,19.4,73.0,5.7
714.9,32.1,6.27,37.0,157.5,86.5,6.51
925.0,27.5,5.59,20.2,110.7,52.6,4.97
460.8,19.2,7.5,74.6,34.9,71.0,4.73
855.8,26.7,6.96,42.6,91.6,49.0,5.56
938.0,23.1,7.4,56.2,16.3,53.5,6.1
970.1,28.4,7.47,57.8,38.5,27.1,5.32
315.8,35.2,6.17,38.1,37.9,68.7,3.67
609.7,19.3,5.74,55.1,21.7,78.9,5.16
580.4,24.0,6.46,35.9,167.2,19.4,5.78
825.0,25.2,5.8,30.1,90.9,54.3,5.77
920.2,26.1,6.63,62.5,26.3,42.4,5.52
1174.2,31.7,7.41,42.6,22.2,26.8,4.77
676.3,27.1,6.37,52.8,1.4,23.3,5.74
675.6,30.1,6.62,51.2,34.0,21.3,5.72
1087.4,24.9,6.42,54.6,59.9,49.6,5.16
874.1,29.1,7.14,21.7,26.0,44.1,5.47
1116.9,31.9,5.97,36.2,96.4,56.6,5.65
872.2,24.3,4.74,40.1,42.4,60.8,5.55
510.7,31.9,6.88,32.5,30.4,17.4,4.78
466.7,28.3,7.29,51.4,223.8,14.6,4.96
412.1,33.2,6.86,62.8,24.4,60.4,4.78
965.5,27.0,5.99,65.2,40.6,77.9,5.54
1097.1,29.9,5.59,39.9,38.5,83.2,5.17
1262.3,27.8,6.9,49.4,22.1,45.7,4.7
1010.8,27.5,6.61,51.7,19.6,46.0,5.2
1090.7,29.3,6.4,54.3,28.8,21.7,5.52
655.0,30.7,7.96,31.8,159.7,40.8,5.46
510.9,21.8,5.74,72.3,116.6,15.6,5.84
1012.5,35.2,7.92,58.9,91.4,81.3,5.47
904.4,18.7,6.53,59.3,48.9,86.7,5.61
826.9,24.6,5.03,63.1,56.7,48.1,5.18
896.8,27.5,6.36,53.0,24.9,80.9,5.88
880.8,30.1,7.27,29.6,6.2,18.8,5.38
1121.0,35.9,6.21,42.9,32.2,70.1,4.59
1123.7,18.7,5.32,20.2,54.7,23.4,4.44
936.1,25.5,6.37,51.2,4.7,55.0,5.5
1011.5,17.4,5.81,42.5,7.4,33.9,5.13
928.5,28.2,6.89,44.4,24.4,1.9,5.43
684.7,29.4,7.12,63.1,36.6,70.9,5.57
989.1,36.0,5.65,38.1,40.0,57.8,5.38
451.4,28.6,5.94,41.2,10.0,21.2,4.68
1063.5,33.2,7.11,45.3,20.5,55.0,5.61
501.4,30.9,5.81,17.4,24.3,43.7,4.37
871.5,25.8,5.63,41.0,5.6,59.8,5.29
588.7,21.0,5.56,7.7,31.6,72.2,4.74
938.3,29.4,6.78,36.2,6.0,60.4,5.47
791.5,20.5,6.75,57.8,97.2,27.7,5.82
401.3,34.5,5.95,51.7,39.0,26.5,5.07
905.2,27.2,6.5,36.1,31.7,66.1,5.69
655.5,34.0,7.72,45.6,10.8,50.8,5.33
1020.3,25.6,5.72,28.9,20.5,35.2,4.93
800.3,29.3,4.94,45.0,21.2,75.3,5.04
898.9,29.0,6.86,89.0,337.1,21.2,5.95
560.6,27.8,6.41,72.7,144.3,13.2,5.72
652.7,25.8,5.93,45.8,1.2,19.6,5.41
685.3,30.0,7.02,47.4,76.7,60.4,5.41
1014.2,23.4,7.17,30.3,23.6,90.2,6.18
1219.3,22.0,4.73,33.0,8.8,22.4,4.64
598.7,34.2,5.98,50.4,97.8,56.5,5.13
1069.2,31.6,8.35,37.1,11.3,33.9,4.78
257.6,28.3,6.97,58.6,46.9,41.5,3.88
501.5,36.3,7.04,68.5,80.0,74.1,4.94
560.3,26.7,7.44,50.0,64.7,58.4,5.34
461.9,34.6,6.51,46.5,304.0,38.0,5.82
404.1,28.9,7.14,19.8,123.2,6.4,5.04
903.2,22.9,7.07,56.2,119.0,34.8,5.0
746.5,37.2,6.93,27.8,35.2,16.2,5.43
894.9,33.0,6.24,38.7,0.7,20.3,5.26
972.6,27.4,6.64,59.4,106.1,37.0,6.13
866.4,31.6,6.03,60.4,350.0,33.1,5.84
964.4,26.0,6.51,38.0,41.7,86.3,5.72
782.6,32.1,5.57,38.9,338.8,52.4,5.5
503.3,16.0,5.87,34.5,12.2,49.6,5.01
1064.5,22.9,6.27,27.0,28.1,82.2,5.66
652.7,32.9,5.75,35.5,15.0,61.9,4.7
566.1,26.8,6.1,20.8,51.6,54.3,5.09
755.5,29.0,6.37,55.2,127.6,78.3,5.55
571.8,21.3,6.82,50.9,33.3,69.5,5.99
695.6,37.2,7.26,53.4,189.4,75.2,5.69
886.0,34.0,6.13,30.7,63.0,56.0,5.26
887.1,27.0,7.57,27.1,50.1,44.5,5.82
575.5,26.0,7.25,45.8,123.7,35.4,5.17
678.1,33.1,6.9,46.0,8.6,61.6,5.37
1068.6,37.9,6.62,42.8,118.9,53.6,5.19
924.1,32.8,6.76,40.7,22.3,42.0,5.13
1318.8,38.9,7.45,70.7,26.4,84.9,3.64
1095.0,23.4,7.48,51.4,73.2,44.9,5.47
1086.1,23.9,7.57,74.6,185.8,91.1,5.87
453.0,22.1,6.53,64.0,69.1,29.3,4.67
991.0,30.2,6.94,70.5,83.7,23.4,5.34
786.7,28.9,7.57,28.9,119.9,69.5,5.45
662.3,27.2,6.0,53.9,24.0,61.7,5.73
842.0,32.0,6.25,38.5,140.5,52.4,5.61
1036.3,34.2,6.51,20.0,43.3,14.9,5.12
925.2,20.4,7.22,67.4,15.5,4.6,4.83
580.4,25.0,7.23,40.6,34.5,29.1,5.22
985.6,32.1,6.32,29.2,22.6,53.8,5.83
640.6,25.7,5.29,38.8,20.8,79.5,5.42
854.2,24.0,6.7,33.1,26.6,15.3,5.82
724.2,33.1,5.77,34.6,16.0,54.1,4.95
745.3,21.6,5.31,41.7,88.1,17.9,5.12
991.6,26.5,5.49,71.0,69.4,50.1,5.89
540.0,29.6,6.76,35.0,83.6,91.4,5.76
1286.3,25.1,7.59,69.9,33.7,37.3,4.31
344.7,31.9,6.53,57.7,117.5,21.1,5.16
650.6,25.2,6.67,50.9,11.1,26.4,5.24
892.6,35.0,7.45,56.2,67.7,44.8,5.01
946.1,27.4,5.26,45.2,25.8,29.4,5.37
774.9,31.4,6.92,64.3,60.0,73.7,5.55
785.7,31.7,6.49,53.5,31.3,63.6,5.19
902.6,24.9,6.95,20.0,125.0,88.6,5.76
742.2,17.7,6.11,49.4,177.5,32.5,5.75
1148.3,29.8,5.85,56.8,108.6,78.2,5.54
1009.8,28.4,6.61,40.7,15.4,32.4,6.11
1018.2,30.8,7.82,46.9,25.7,48.6,5.55
558.5,26.9,7.19,35.8,201.4,10.2,5.2
780.2,25.8,6.09,24.3,46.0,29.2,6.35
724.9,38.0,5.43,21.7,226.7,78.0,5.16
548.6,20.6,5.15,21.9,39.9,43.1,5.16
890.0,31.7,7.55,55.0,242.5,76.2,5.58
665.6,25.1,5.74,7.6,208.0,89.5,5.66
963.9,26.3,6.24,35.0,86.4,63.2,5.7
532.5,26.4,7.56,33.5,0.7,92.5,5.42
1229.8,24.0,5.21,40.8,40.9,55.2,5.03
575.9,30.9,7.69,17.2,193.7,42.1,5.18
854.8,35.0,6.3,51.1,173.1,41.3,5.88
998.0,30.4,5.58,25.9,16.6,58.6,5.03
657.3,28.5,6.3,62.0,40.8,71.3,5.95
1013.1,23.1,5.92,35.7,144.4,48.3,5.45
492.7,30.6,6.85,43.6,69.0,50.5,4.89
1163.0,38.8,5.98,45.1,150.3,55.9,4.49
803.5,26.1,4.97,48.7,140.2,72.3,5.74
650.9,26.1,6.32,45.6,190.4,25.4,5.5
725.2,25.2,5.41,38.6,10.0,18.6,5.25
1002.2,25.6,6.66,50.1,12.6,69.9,5.32
653.9,14.3,5.55,52.0,6.9,30.0,4.9
612.7,30.0,6.11,33.5,219.0,21.9,5.75
744.6,23.8,6.65,51.4,51.6,38.2,5.67
505.8,19.9,6.33,62.9,5.3,44.5,4.76
1255.1,31.8,6.7,55.6,31.0,82.1,4.55
658.4,22.6,7.04,59.0,34.6,64.3,5.89
1007.9,26.3,5.57,47.6,132.7,80.8,5.54
852.4,35.3,6.45,31.0,106.4,50.0,5.08
553.9,21.0,4.0,32.9,93.5,44.5,4.52
798.5,20.3,6.7,49.8,1.8,50.9,5.27
996.0,29.3,6.26,59.1,193.3,26.3,5.89
752.9,33.7,5.71,86.8,19.4,35.2,4.77
1098.3,20.1,6.75,59.7,79.3,39.5,5.26
1055.4,30.0,7.44,27.4,5.1,58.1,4.9
1029.7,30.9,6.12,33.5,6.8,73.0,5.05
685.1,17.7,5.74,79.2,0.8,89.1,5.6
530.0,32.0,6.63,41.8,66.8,47.6,5.2
646.6,32.4,5.43,45.7,79.4,25.5,4.96
849.1,26.4,5.97,30.6,4.1,77.2,5.09
936.4,34.3,7.48,68.5,27.5,34.4,4.75
257.1,33.7,6.55,52.5,152.5,54.9,3.97
798.0,28.5,5.0,33.4,8.5,25.1,5.51
839.5,25.7,5.06,30.1,19.5,65.9,5.39
730.6,23.1,6.63,49.6,44.2,48.2,5.71
1122.8,27.8,7.19,45.7,147.8,56.5,5.34
905.4,30.8,5.21,57.5,23.5,47.2,5.26
1127.5,26.4,6.86,53.2,350.0,14.1,5.71
746.0,17.0,7.56,41.0,35.1,2.8,5.49
1034.4,34.3,8.01,36.8,39.1,76.4,5.53
1208.8,29.0,6.76,42.6,10.4,33.2,4.46
1127.9,26.1,6.91,36.7,91.2,63.5,5.24
527.0,32.3,4.79,43.0,22.3,44.8,4.92
736.6,35.6,8.18,45.2,79.3,26.6,5.54
713.7,14.0,6.04,31.5,20.2,78.7,4.92
922.3,30.2,5.75,54.5,39.3,98.1,5.92
971.6,20.9,6.3,39.4,155.4,44.9,5.52
590.3,30.5,7.71,32.4,107.4,66.3,5.74
817.0,28.6,8.27,39.7,13.4,37.4,5.3
295.0,31.2,6.6,48.6,74.9,68.1,4.25
1160.5,25.5,7.3,46.2,79.2,28.6,5.09
671.9,18.6,6.53,51.3,7.6,54.2,5.55
814.0,25.7,5.67,58.5,50.2,39.8,4.78
722.6,30.0,7.68,64.6,24.2,69.0,5.72
1086.5,33.1,6.0,49.3,50.4,52.3,4.67
100.0,22.1,7.73,29.0,120.1,40.6,3.38
795.8,33.1,7.54,41.0,13.8,59.3,5.25
773.5,24.8,6.99,29.9,10.5,40.7,4.66
686.6,29.8,7.96,70.5,25.1,37.6,5.05
1231.6,25.5,8.29,74.8,243.4,47.2,4.93
578.2,28.9,6.36,54.8,110.2,32.8,6.1
992.9,32.5,5.85,57.9,1.6,80.6,5.46
889.1,21.9,5.01,48.8,41.0,5.1,5.61
1115.4,24.6,8.3,50.5,23.8,39.7,4.29
633.2,28.9,6.15,21.0,81.3,55.8,5.41
616.8,40.0,7.41,43.9,49.2,68.3,5.22
1074.0,23.7,5.91,31.8,267.1,46.0,5.87
906.3,38.2,7.73,49.2,19.8,75.5,4.7
413.8,38.0,5.94,44.1,70.9,20.9,4.37
665.2,27.5,5.55,74.2,96.4,49.1,5.87
896.6,26.5,6.33,58.7,139.7,47.0,6.14
1009.4,24.5,6.07,49.3,41.8,51.6,5.48
630.2,27.7,6.98,41.0,92.9,73.3,5.66
100.0,21.0,6.46,70.1,28.9,7.6,3.34
930.8,27.6,7.0,44.6,45.7,93.7,6.03
494.9,35.5,6.27,50.0,180.8,80.6,5.08
295.7,24.9,5.97,45.6,239.5,21.0,4.19
100.0,26.8,6.03,38.9,101.5,10.9,3.47
1003.5,19.5,8.14,45.5,37.5,45.7,4.8
832.2,29.9,6.68,15.6,137.2,74.5,6.26
743.6,29.3,4.91,21.8,2.1,37.5,4.82
1147.3,28.3,6.08,50.2,8.7,85.3,5.06
959.3,26.9,6.58,68.5,86.6,34.3,5.39
1204.1,26.5,7.98,50.2,27.5,30.6,4.55
451.8,30.5,7.32,34.2,241.9,49.2,5.49
791.4,27.9,5.76,23.4,45.8,10.1,5.73
395.8,29.6,8.43,56.8,44.9,41.2,4.79
742.7,29.1,6.48,36.5,90.7,32.1,5.97
737.8,33.6,7.5,54.6,116.7,31.6,5.29
956.7,31.4,5.58,50.8,51.6,43.5,5.07
811.4,29.0,4.58,52.2,19.3,41.5,5.05
955.9,35.6,5.37,45.5,118.7,62.4,5.41
975.9,30.1,4.0,50.8,30.9,34.1,5.29
1338.7,34.5,8.19,43.2,15.4,25.1,3.28
721.2,31.0,6.67,35.5,79.9,30.7,5.45
564.7,18.8,5.76,30.5,7.6,70.0,5.05
861.5,34.5,6.86,9.2,284.2,19.8,5.01
599.4,28.7,6.65,42.3,80.1,73.3,5.83
1170.5,27.7,7.0,67.8,340.9,43.9,5.59
729.2,29.4,7.47,56.0,33.1,22.8,6.17
658.6,26.3,6.27,48.4,283.8,36.8,6.47
682.2,29.1,5.8,34.0,12.6,39.4,5.6
979.6,25.0,7.16,60.0,3.3,86.0,5.34
760.6,34.4,7.14,43.2,2.7,54.0,5.39
639.6,27.4,6.58,68.6,50.0,50.0,4.96
1216.3,26.1,8.24,30.3,6.9,5.0,4.56
586.0,23.4,6.15,33.8,57.4,35.3,5.56
808.9,29.3,5.78,32.3,31.7,16.8,5.44
963.1,28.9,6.83,22.8,32.7,40.5,5.1
392.2,29.9,5.96,30.9,80.8,25.9,5.06
920.1,22.9,6.9,46.5,14.2,26.7,5.15
536.2,20.0,5.83,34.3,116.4,79.4,5.81
1005.7,31.1,6.18,5.0,69.8,65.2,5.31
559.3,35.4,8.01,61.1,197.2,17.8,5.12
973.2,22.9,6.18,19.7,36.3,46.3,5.07
1076.5,35.9,5.86,53.8,324.6,59.7,5.01
1015.4,29.4,7.44,45.5,68.6,13.4,4.89
862.8,28.0,5.66,76.8,290.2,92.3,6.17
742.2,26.0,5.95,60.0,2.2,34.4,5.46
655.9,21.1,6.96,37.4,104.1,35.2,5.47
1167.8,32.9,7.25,34.5,135.7,80.4,5.03
625.1,24.1,7.48,67.5,4.4,67.8,5.67
540.7,24.1,5.9,22.9,69.2,57.5,5.02
966.3,33.0,6.98,47.9,129.5,86.6,5.5
601.0,18.6,6.13,43.0,65.9,65.8,5.0
562.5,20.4,6.02,39.9,5.3,54.2,4.9
439.1,27.9,7.46,50.3,94.6,44.1,5.07
679.3,29.5,6.06,47.8,5.0,61.6,5.77
779.3,30.4,6.72,51.9,136.1,30.9,5.93
860.8,26.5,6.62,47.1,3.5,66.5,5.89
1037.8,40.7,5.64,51.3,11.8,34.3,4.47
931.7,26.9,7.27,46.4,25.7,68.0,5.29
752.3,26.8,6.95,35.1,80.3,20.2,6.17
750.5,24.0,4.91,45.1,299.6,37.0,6.0
927.5,28.6,6.72,34.3,10.0,51.8,5.97
1118.1,31.1,5.88,33.3,12.3,92.9,5.56
831.6,34.0,7.38,40.0,36.8,49.3,5.27
682.7,20.6,5.34,43.2,144.7,76.0,5.61
551.8,26.8,6.21,45.5,50.4,62.8,4.82
438.7,30.2,6.79,58.7,31.0,69.5,5.07
966.6,30.9,6.54,37.5,65.9,52.6,5.49
944.5,28.0,7.11,48.0,24.1,74.4,5.38
944.3,30.7,5.29,46.8,41.0,48.5,5.23
767.8,24.0,7.82,35.9,32.3,61.8,5.7
1151.7,35.8,6.92,46.1,130.4,14.2,4.2
679.0,33.0,7.59,60.0,206.4,17.4,5.85
1038.8,21.3,7.2,47.8,114.0,35.3,5.76
790.3,22.6,6.49,48.4,46.3,55.7,5.62
647.9,22.8,5.47,34.4,56.1,82.0,5.59
948.1,31.4,6.05,74.5,10.7,65.6,5.36
902.4,21.6,7.77,35.3,109.9,51.4,5.88
889.2,26.3,7.61,20.0,72.6,86.4,6.23
820.3,30.3,6.0,57.9,186.2,46.6,5.66
790.5,27.7,4.25,43.3,17.9,96.8,5.76
1397.1,29.3,6.33,40.5,114.1,12.3,4.01
1096.1,22.7,6.27,36.8,92.3,26.2,5.21
980.7,31.0,6.3,73.1,24.7,21.4,5.11
827.9,24.9,6.92,50.3,88.1,47.2,6.14
1051.8,26.4,7.2,53.2,206.6,59.2,5.51
929.5,29.2,7.29,47.4,200.5,91.2,5.94
806.6,28.5,6.86,49.1,101.7,30.2,5.6
724.1,28.1,5.06,66.0,3.9,7.2,5.05
779.8,24.2,6.23,41.2,164.6,69.6,6.39
100.0,26.5,8.34,23.1,85.8,51.6,3.24
852.7,28.0,6.8,58.0,29.7,6.9,5.28
677.9,21.1,6.79,52.5,16.6,11.7,5.25
1198.2,25.7,6.79,46.6,9.9,81.5,5.05
804.8,29.9,6.83,52.1,4.1,77.6,5.53
502.8,21.6,4.59,39.4,112.2,37.6,5.11
787.5,33.8,6.31,45.3,21.5,39.6,5.21
538.5,34.3,6.47,43.0,2.0,50.3,5.21
918.4,21.8,7.53,36.1,40.5,78.6,5.76
872.7,34.8,6.54,62.8,52.7,39.7,5.22
1039.5,27.3,5.18,23.8,14.8,77.6,5.21
602.3,30.1,6.84,80.4,3.6,35.7,4.83
808.5,25.5,5.86,58.2,16.8,49.4,5.56
458.7,32.6,5.53,18.3,90.9,55.9,4.65
975.4,30.0,5.83,41.6,6.9,60.3,5.39
929.7,23.9,6.93,42.5,64.8,24.3,5.58
